PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	CONWAY, RW; JOHNSON, BM; MAXWELL, WL				CONWAY, RW; JOHNSON, BM; MAXWELL, WL			SOME PROBLEMS OF DIGITAL-SYSTEMS SIMULATION	MANAGEMENT SCIENCE			English	Article																*AM I IND ENG, 1957, SYST SIM S; BECHHOFER RE, 1955, DEC SECT PHYS ENG SC; COCHRAN WG, 1953, SAMPLING TECHNIQUES, P174; CONWAY RW, 1958, CORNELL RES SIMULATO; DAVIES OL, 1953, DESIGN ANAL IND EXPT, pCH11; HARLING J, 1958, OPERATIONS RES, V6; HOTELLING, 1941, ANN MATH STATIST MAR; JENNINGS NH, 1958, MANAGEMENT SCI, V5; KIEFER J, 1952, ANN MATH STATIST SEP; KIEFER J, 1953, JUN P AM MATH SOC; MALCOLM DG, 1958, J IND ENG        MAY; SOBEL M, 1939, ANN MATH STATISTICS, V10	12	60	61	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	6	1					92	110		10.1287/mnsc.6.1.92				19	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL06	WOS:A1959CKL0600007					2019-01-18	
J	OLMER, FJ				OLMER, FJ			A NEW APPROACH TO THE DETERMINATION OF REPLACEMENT COSTS	MANAGEMENT SCIENCE			English	Article																GRANT EL, 1950, PRINCIPLES ENG EC, pCH7; OLMER FJ, 1957, THESIS ILLINOIS I TE; Terborgh G. W., 1949, DYNAMIC EQUIPMENT PO	3	1	1	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	6	1					111	122		10.1287/mnsc.6.1.111				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL06	WOS:A1959CKL0600008					2019-01-18	
J	KIDD, JS; BOYES, F				KIDD, JS; BOYES, F			INPUT DISTORTION AND OBSERVER OVERLAP IN DECISION-MAKING	MANAGEMENT SCIENCE			English	Article																EDWARDS W, 1954, PSYCHOL BULL, V51, P380, DOI 10.1037/h0053870; FITTS PM, 1957, S AIR FORCE HUMAN EN; KIDD JS, 1959, USAF58 WADC TECH REP; KIDD JS, 1958, USAF58 WADC TECH REP; QUASTLER H, 1955, INFORMATION THEORY P; SIMON H., 1957, MODELS MAN	6	3	3	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	6	1					123	131		10.1287/mnsc.6.1.123				9	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL06	WOS:A1959CKL0600009					2019-01-18	
J	RADNER, R				RADNER, R			THE APPLICATION OF LINEAR-PROGRAMMING TO TEAM DECISION-PROBLEMS	MANAGEMENT SCIENCE			English	Article																MARSCHAK J, 1955, MANAG SCI, V1; RADNER R, 1955, 2ND P S LIN PROGR, P381	2	15	15	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					143	150		10.1287/mnsc.5.2.143				8	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500001					2019-01-18	
J	GLASSER, GJ				GLASSER, GJ			GAME-THEORY AND CUMULATIVE VOTING FOR CORPORATE-DIRECTORS	MANAGEMENT SCIENCE			English	Article																AXLEY RE, 1950, WISC LAW REV, P278; BOWES HE, 1937, MINNESOTA LAW RE MAR, P351; ColeJr A.T, 1950, S CAROLINA LAW Q, V3, P225; Gerstenberg CW, 1910, J ACCOUNTANCY, V9, P177; Morgenstern O, 1953, THEORY GAMES EC BEHA; WILLIAMS CM, 1951, CUMULATIVE VOTING DI; Young George H, 1950, WISCOSIN LAW REV, P49	7	10	10	0	3	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					151	156		10.1287/mnsc.5.2.151				6	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500002					2019-01-18	
J	SCHILD, A				SCHILD, A			ON INVENTORY, PRODUCTION AND EMPLOYMENT SCHEDULING	MANAGEMENT SCIENCE			English	Article																BLISS GA, 1935, CALCULUS VARIATIONS; BYERLY WE, 1933, INTRO CALCULUS VARIA; CHARNES A, 1958, MANAGE SCI, V4, P235, DOI 10.1287/mnsc.4.3.235; HOLT C, 1955, MANAGE SCI, V2, P1, DOI DOI 10.1287/MNSC.2.1.1; HOLT CC, 1956, MANAGE SCI, V2, P159, DOI 10.1287/mnsc.2.2.159; HOLT CC, 1958, J IND ENG, V9, P14; KARUSH W, 1958, MANAGE SCI, V4, P136, DOI 10.1287/mnsc.4.2.136; MANNE AS, 1957, MANAGE SCI, V3, P371, DOI 10.1287/mnsc.3.4.371; SIMON HA, 1956, ECONOMETRICA, V24, P74, DOI 10.2307/1905261; THEIL H, 1957, ECONOMETRICA, V25, P346, DOI 10.2307/1910260	10	4	4	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					157	168		10.1287/mnsc.5.2.157				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500003					2019-01-18	
J	TYNDALL, DG				TYNDALL, DG			WELFARE PRICING AND TRANSPORT COSTS	MANAGEMENT SCIENCE			English	Article																CHARNES A, 1953, INTRO THEORY LINEAR; DANTZIG GB, 1951, ACTIVITY ANALYSIS PR, pCH23; HOUTHAKKER HS, OPERATIONS RES, V3, P210; Lerner A, 1944, EC CONTROL; TYNDALL DG, J IND EC, V4, P62; VIDALE ML, OPERATIONS RES, V4	6	0	0	0	3	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					169	178		10.1287/mnsc.5.2.169				10	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500004					2019-01-18	
J	GESSFORD, J				GESSFORD, J			SCHEDULING THE USE OF WATER POWER	MANAGEMENT SCIENCE			English	Article																ABRAMS IJ, 1957, THESIS U CALIFORNIA; ARROW KJ, 1955, 29 STANF U OFF NAV R; GESSFORD J, 1958, STUDIES MATH THEORY; KOOPMANS T, 1957, 26 COWL F DISC PAP; LITTLE JDC, 1955, J OPER RES SOC AM, V3, P187, DOI 10.1287/opre.3.2.187; Masse P., 1946, RESERVES REGULATION, V1; MASSE P, RESERVES REGULATION, V2; Modigliani F, 1955, ECONOMETRICA, V23, P46, DOI 10.2307/1905580	8	1	1	0	3	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					179	191		10.1287/mnsc.5.2.179				13	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500005					2019-01-18	
J	KAO, RC; ROWAN, TC				KAO, RC; ROWAN, TC			A MODEL FOR PERSONNEL RECRUITING AND SELECTION	MANAGEMENT SCIENCE			English	Article																Brogden HE, 1949, PERS PSYCHOL, V2, P171; Cronbach L. J., 1957, PSYCHOL TESTS PERSON; CRONBACH LJ, 1953, 1 U ILL OFF NAV RES; FELLER W, 1950, INTRO PROBABILITY TH, pCH7; Gulliksen H. O., 1950, THEORY MENTAL TESTS; TATE RF, 1955, J AM STAT ASSOC, V50, P1078, DOI 10.2307/2281207; Taylor HC, 1939, J APPL PSYCHOL, V23, P565, DOI 10.1037/h0057079	7	5	5	1	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	2					192	203		10.1287/mnsc.5.2.192				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL05	WOS:A1959CKL0500006					2019-01-18	
J	SALVESON, ME				SALVESON, ME			PLANNING BUSINESS PROGRESS	MANAGEMENT SCIENCE			English	Article																DRUCKER P, 1955, HARPERS MAGAZINE MAR	1	2	2	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					217	237		10.1287/mnsc.5.3.217				21	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600001					2019-01-18	
J	DRUCKER, PF				DRUCKER, PF			LONG-RANGE PLANNING - CHALLENGE TO MANAGEMENT SCIENCE	MANAGEMENT SCIENCE			English	Article																DRUCKER PF, 1958, LANDMARKS TOMORROW	1	31	32	1	6	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					238	249		10.1287/mnsc.5.3.238				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600002					2019-01-18	
J	CHAPMAN, RL; KENNEDY, JL; NEWELL, A; BIEL, WC				CHAPMAN, RL; KENNEDY, JL; NEWELL, A; BIEL, WC			THE SYSTEMS RESEARCH LABORATORYS AIR DEFENSE EXPERIMENTS	MANAGEMENT SCIENCE			English	Article																CHAPMAN RL, 1957, RAND P1105 CORP PAP; CHAPMAN RL, 1952, RAND RM890 CORP RES; CHAPMAN RL, 1956, 568 AIR RES DEV COMM, P65; CHAPMAN RL, 1957, RAND ADVANCE RM1916; CHAPMAN RL, 1958, SYSTEM SIMULATION S, P72; CHAPMAN RL, 1956, RAND P802 CORP PAP; CHAPMAN RL, 1953, RAND P443 CORP PAP; CHAPMAN RL, 1955, RAND P753 CORP PAP; HAYTHORN WW, 1958, SYSTEM SIMULATION S, P77; KENNEDY JL, 1956, ADMIN SCI QUART, V1, P326, DOI 10.2307/2390927; KENNEDY JL, HUMAN ORG, V14, P16; KENNEDY JL, 1952, PSYCHOL WORLD EMERGE, P97; *RAND CORP, 1953, RM1157AD; Rowan T. C., 1958, SYST SIM S WAV, P83; WEINER MG, 1954, RAND P529 CORP PAP; 1956, BUSINESS WEEK   0303; 1957, AM PSYCHOL, V12, P524	17	36	36	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					250	269		10.1287/mnsc.5.3.250				20	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600003					2019-01-18	
J	GOLDMAN, AS				GOLDMAN, AS			INFORMATION-FLOW AND WORKER PRODUCTIVITY	MANAGEMENT SCIENCE			English	Article																CRAWFORD JR, 1945, STATISTICAL QUALITY; DEMOS NP, 1955, IND QUALITY CONTROL, V12, P17; MCCLOSKEY, 1956, OPERATIONS RES MANAG, P417; SHEWHART WA, 1939, STATISTICAL METHOD V; Wiener N, 1948, CYBERNETICS CONTROL; 1957, INTRO OPERATIONS RES, P69	6	2	2	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					270	278		10.1287/mnsc.5.3.270				9	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600004					2019-01-18	
J	DAVIDSON, HJ; MONTEVERDE, RJ				DAVIDSON, HJ; MONTEVERDE, RJ			LIFO AND STATISTICAL SAMPLING - A CASE-STUDY	MANAGEMENT SCIENCE			English	Article																COCHRAN WG, 1953, SAMPLING TECHNIQUES, P122; CYERT RM, 1957, MANAGE SCI, V3, P185, DOI 10.1287/mnsc.3.2.185; FARNSWORTH WP, 1957, FEDERAL ACCOUNTANT, V6, P17; NETER J, 1956, ACCOUNT REV, V31, P82; OBROCK RF, 1958, J ACCOUNTANCY, V105, P53; ROWLES, 1957, SAMPLING TECHNIQUES, pCH12; Rowles BM, 1954, ACCOUNT REV, V29, P244; RUDELL AL, 1957, NAA B, V39, P5	8	0	0	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					279	292		10.1287/mnsc.5.3.279				14	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600005					2019-01-18	
J	MITTEN, LG				MITTEN, LG			SEQUENCING N-JOBS ON 2 MACHINES WITH ARBITRARY TIME LAGS	MANAGEMENT SCIENCE			English	Article																BELLMAN R, 1955, RAND P651 RAND CORP; Churchman C. W., 1957, INTRO OPERATIONS RES; Johnson S. M, 1954, NAV RES LOG, V1, P61, DOI DOI 10.1002/NAV.3800010110	3	64	65	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					293	298		10.1287/mnsc.5.3.293				6	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600006					2019-01-18	
J	JOHNSON, SM				JOHNSON, SM			SEQUENCING N-JOBS ON 2 MACHINES WITH ARBITRARY TIME LAGS - DISCUSSION	MANAGEMENT SCIENCE			English	Article																Johnson S. M, 1954, NAV RES LOG, V1, P61, DOI DOI 10.1002/NAV.3800010110; MITTEN LG, 1959, MANAG SCI, V5	2	15	15	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					299	303		10.1287/mnsc.5.3.299				5	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600007					2019-01-18	
J	WAGNER, HM				WAGNER, HM			ON A CLASS OF CAPACITATED TRANSPORTATION PROBLEMS	MANAGEMENT SCIENCE			English	Article																CHARNES A, 1957, MANAGE SCI, V4, P38, DOI 10.1287/mnsc.4.1.38; DANTZIG GB, 1956, MANAGE SCI, V2, P131, DOI 10.1287/mnsc.2.2.131; DANTZIG GB, 1954, OPER RES, V2, P393, DOI DOI 10.1287/OPRE.2.4.393; DANTZIG GB, 1955, AERONAUTICAL ENG REV, V14, P51; Dantzig GB, 1955, ECONOMETRICA, V23, P174, DOI 10.2307/1907876; Ford L. R., 1957, NAV RES LOG, V4, P47; ORDEN A, 1956, MANAGE SCI, V2, P276, DOI 10.1287/mnsc.2.3.276; WAGNER HM, 1958, OPER RES, V6, P364, DOI 10.1287/opre.6.3.364; WAGNER HM, 1957, MANAGE SCI, V3, P234, DOI 10.1287/mnsc.3.3.234	9	42	43	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					304	318		10.1287/mnsc.5.3.304				15	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600008					2019-01-18	
J	BERMAN, EB				BERMAN, EB			A REGIONAL PRODUCTION AND TRANSPORTATION MODEL	MANAGEMENT SCIENCE			English	Article																BECKMAN M, 1956, STUDIES EC TRANSPORT, pCH12; ISARD W, 1953, STUDIES STRUCTURE AM, P116; ISARD W, 1951, REV EC STATISTIC NOV, P318; KOOPMANS TC, 1951, COWLES COMMISSION MO, V13, P222; Leontief W, 1951, STRUCTURE AM EC 1919; Leontief W., 1953, STUDIES STRUCTURE AM, P93; MARKOWITZ H, 1956, STRUCTURAL INTERDEPE, P119; WAGNER HM, 1954, RM1343 RAND CORP REP	8	0	0	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					319	326		10.1287/mnsc.5.3.319				8	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600009					2019-01-18	
J	EASTMAN, WL				EASTMAN, WL			A NOTE ON THE MULTI-COMMODITY WAREHOUSE PROBLEM	MANAGEMENT SCIENCE			English	Article																CAHN AS, 1948, B AM MATH SOC, V54, P1073; CHARNES A, 1955, OPERATIONAL RES Q, V4, P131; DANTZIG GB, 1957, OPER RES, V5, P266, DOI 10.1287/opre.5.2.266; DANTZIG GB, 1957, RAND P1028 CORP PAP; DANTZIG GB, 1958, RAND P1345 CORP PAP; MOORE EF, IN PRESS P INT S THE	6	4	4	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					327	331		10.1287/mnsc.5.3.327				5	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600010					2019-01-18	
J	LEVITAN, RE				LEVITAN, RE			A NOTE ON PROFESSOR MANNE DOMINANCE THEOREM	MANAGEMENT SCIENCE			English	Article																MANNE AS, 1958, MANAGEMENT SCI, V4, P134; Wagner H. M., 1958, MANAGEMENT SCI, V5	2	3	3	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	3					332	334		10.1287/mnsc.5.3.332				3	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG06	WOS:A1959CBG0600011					2019-01-18	
J	GEISLER, MA				GEISLER, MA			THE SIMULATION OF A LARGE-SCALE MILITARY ACTIVITY	MANAGEMENT SCIENCE			English	Article																BERMAN EB, 1955, AD87544; BROWN BB, 1956, AD107426; CLARK AJ, 1956, AD87966; GEISLER MA, 1956, RAND RM1786 CORP RES; KARR HW, 1957, AD123520; MCNEILL RB, 1955, AD86704; PETERSEN JW, 1954, AD86482; STEGER WA, 1958, RAND RM2182 CORP RES; STOLLER DS, 1958, RAND RM2131 CORP RES	9	12	12	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					359	368		10.1287/mnsc.5.4.359				10	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700001					2019-01-18	
J	ABRUZZI, A				ABRUZZI, A			RATIONAL SYSTEMS AND LOGICS OF ACTION - THE FACTORY SITUATION	MANAGEMENT SCIENCE			English	Article																ABRUZZI A, 1956, WORK WORKERS WORK ME; ANSCOMBE FJ, 1958, J AM STAT ASSOC, V53, P702, DOI 10.2307/2282048; ARAKELIAN A, 1950, IND MANAGEMENT USSR, P74; BAKER H, 1947, PRINCETON U RES REPO, V74; Berliner J., 1957, FACTORY MANAGER USSR; DAVIDSON HO, 1952, FUNCTIONS BASES TIME, P1; GLIKSMAN J, 1948, TELL W; GOMBERG W, 1957, MANAGE SCI, V3, P348, DOI 10.1287/mnsc.3.4.348; HUXLEY A, 1947, THEMES VARIATIONS; Komarovsky M., 1957, COMMON FRONTIERS SOC, P310; Lawshe CH, 1944, J APPL PSYCHOL, V28, P189, DOI 10.1037/h0063433; LAWSHE CH, 1944, J APPLIED PSYCHOL, V28, P28; LAWSHE CR, 1945, PESONNEL, V22, P153; LYTLE CW, 1946, JOB EVALUATION METHO; Maynard H. B, 1948, METHODS TIME MEASURE; Mayo E., 1933, HUMAN PROBLEMS IND C; SHEWHART WA, 1939, STATISTICAL METHOD V	17	0	0	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					369	386		10.1287/mnsc.5.4.369				18	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700002					2019-01-18	
J	HARARY, F				HARARY, F			GRAPH THEORETIC METHODS IN THE MANAGEMENT SCIENCES	MANAGEMENT SCIENCE			English	Article																Bavelas A, 1948, APPL ANTHROPOL, V7, P16, DOI 10.17730/humo.7.3.f4033344851gl053; CARTWRIGHT D, 1956, PSYCHOL REV, V63, P277, DOI 10.1037/h0046049; CARTWRIGHT D, UNPUB LOGICAL APPROA; Festinger L, 1949, HUM RELAT, V2, P153, DOI 10.1177/001872674900200205; Forsyth E, 1946, SOCIOMETRY, V9, P340, DOI 10.2307/2785498; FRENCH JRP, 1956, PSYCHOL REV, V63, P181, DOI 10.1037/h0046123; HARARY F, 1957, SOCIOMETRY, V20, P205, DOI 10.2307/2785673; HARARY F, 1959, SOCIOMETRY, V22, P23, DOI 10.2307/2785610; HARARY F, 1957, BEHAV SCI, V2, P255; HARARY F, 1952, PSYCHOMETRIKA, V17, P195; HARARY F, 1959, IN PRESS J MATH PHYS; HARARY F, 1960, IN PRESS INTRO DIGRA; HARARY F, 1959, SOCIOMETRY, V22, P139; Harary F., 1955, T AM MATH SOC, V78, P445; HARARY F, 1953, MICH MATH J, V2, P143, DOI DOI 10.1307/MMJ/1028989917; HARARY F, 1953, GRAPH THEORY MATH MO; HARARY F, 1955, MANAGEMENT SCI, V1, P251; Harary F., 1955, MICH MATH J, V3, P37; HARARY F, 1959, STUDIES SOCIAL POWER, pCH10; Harary F, 1954, J SOC PSYCHOL, V40, P329, DOI 10.1080/00224545.1954.9714242; Jacobson E, 1951, J SOC ISSUES, V7, P28; KONIG D, 1936, THEORIE ENDLICHEN UN; LEAVITT HJ, 1951, J ABNORM SOC PSYCH, V46, P38, DOI 10.1037/h0057189; LUCE RD, 1949, PSYCHOMETRIKA, V14, P95; LUCE RD, 1950, PSYCHOMETRIKA, V15, P169; Parkinson Cyril N., 1957, PARKINSONS LAW; Weiss R. S., 1956, PROCESS ORG	27	39	40	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					387	403		10.1287/mnsc.5.4.387				17	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700003					2019-01-18	
J	FRIEDMAN, L				FRIEDMAN, L			COMPETITIVE COEFFICIENTS	MANAGEMENT SCIENCE			English	Article																	0	0	0	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					404	409		10.1287/mnsc.5.4.404				6	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700004					2019-01-18	
J	KOENIGSBERG, E				KOENIGSBERG, E			PRODUCTION LINES AND INTERNAL STORAGE - A REVIEW	MANAGEMENT SCIENCE			English	Article																BELLMAN R, 1957, NRLQ, V4, P321; BURKE PJ, 1956, OPER RES, V4, P699, DOI 10.1287/opre.4.6.699; FINCH P, COMMUNICATION; HUNT GC, 1956, OPER RES, V4, P674, DOI 10.1287/opre.4.6.674; JACKSON JR, 1957, OPER RES, V5, P518, DOI 10.1287/opre.5.4.518; JACKSON RRP, 1956, J ROY STAT SOC B, V18, P129; JACKSON RRP, 1954, OPNAL RES QUART, V5, P109, DOI DOI 10.2307/3007088; KOENIGSBERG E, 1958, OPERATIONAL RES Q, V8, P22; PALM C, 1947, IND NORDEN, V75, P75; RICHMAN E, 1957, J IND ENG, V8, P7; STOVER AM, 1957, 12TH NAT M PITTSB; Vladzievskii A.P., 1952, AVTOMAT TELEMEKH, V13, P227	12	50	50	2	4	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					410	433		10.1287/mnsc.5.4.410				24	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700005					2019-01-18	
J	SOLOMON, MJ				SOLOMON, MJ			THE USE OF AN ECONOMIC LOT RANGE IN SCHEDULING PRODUCTION	MANAGEMENT SCIENCE			English	Article																CHURCHMAN CW, 1956, INTRO OPERATIONS RES; GUPTA SK, 1956, EFFECT ERRORS ESTIMA; LANG NE, 1957, CONTROLLER, V25; MOFFEI RB, 1958, J BUSINESS       JUL; MUNN M, 1951, PURCHASING J 1   JAN; MUNN M, 1951, PURCHASING J 2   MAR; WELCH WE, 1956, TESTED SCI INVENTORY; WHITIN TM, 1953, THEORY INVENTORY MAN	8	2	2	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					434	442		10.1287/mnsc.5.4.434				9	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700006					2019-01-18	
